start_timestamp,end_timestamp,ASIN,purchased_marketplace,preferred_marketplace,device_family,device_serial_number,device_software_version,content_type,total_reading_millis,number_of_page_flips
2025-03-19T17:05:26Z,2025-03-19T17:05:44Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,17800,1
2025-01-30T15:41:18Z,2025-01-30T15:41:31Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,13000,2
2024-12-11T14:29:15Z,2024-12-11T14:29:20Z,B0D5JLH3RJ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,4600,1
2025-02-18T06:09:33Z,2025-02-18T06:20:24Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,650700,1
2024-12-13T16:12:24Z,2024-12-13T16:12:32Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,7900,3
2025-01-30T15:56:56Z,2025-01-30T15:56:57Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1100,1
2025-02-01T14:46:33Z,2025-02-01T15:04:37Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1084300,1
Not Available,2025-03-18T22:28:15Z,226B133AC0FC463185E57561BF84791C,,www.amazon.com,Kindle E-reader,G093KM05425503M5,,Personal Document,,
2025-03-23T17:11:17Z,2025-03-23T17:13:46Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,149000,6
2025-01-30T17:06:06Z,2025-01-30T17:06:28Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,22000,9
2024-12-10T09:57:41Z,2024-12-10T10:08:38Z,B0D5JLH3RJ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,656300,1
2025-01-30T16:44:47Z,2025-01-30T16:45:25Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,38800,1
2025-02-28T11:01:16Z,2025-02-28T11:01:21Z,B08GJVLGGX,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,5300,1
2025-03-09T22:50:03Z,2025-03-09T23:09:37Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,1173800,29
2025-02-25T05:04:15Z,2025-02-25T05:04:22Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,7700,2
2025-02-27T00:41:50Z,2025-02-27T00:49:02Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,431400,6
2025-01-17T03:51:24Z,2025-01-17T03:51:40Z,B08TWV5BMD,www.amazon.com,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191414794,E-Book,16100,1
2025-02-06T10:01:07Z,2025-02-06T10:15:01Z,B09HZ2JM6G,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,834400,10
2024-12-12T10:23:47Z,2024-12-12T10:26:12Z,B00MUFP1QG,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,144500,1
2024-12-05T18:45:03Z,2024-12-05T18:45:48Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,45000,5
2025-01-30T16:51:10Z,2025-01-30T16:51:22Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,12300,1
2025-02-23T21:23:04Z,2025-02-23T21:34:15Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,671100,17
2025-03-23T12:09:05Z,2025-03-23T12:12:14Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,189700,8
2025-01-30T16:00:25Z,2025-01-30T16:00:25Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,600,1
2025-03-23T15:45:23Z,2025-03-23T15:45:25Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,1700,1
2025-03-19T16:36:43Z,2025-03-19T16:37:21Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,37600,3
2025-01-30T15:36:36Z,2025-01-30T15:37:13Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,36800,18
Not Available,2025-05-07T04:29:38Z,73A796BDD6EF4375A531DBB4A9113875,,www.amazon.com,Kindle E-reader,G093KM05425503M5,,Personal Document,,
2025-03-23T12:56:47Z,2025-03-23T12:56:54Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,6600,1
2025-03-23T06:38:55Z,2025-03-23T06:39:00Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,4700,1
2025-01-30T16:40:24Z,2025-01-30T16:40:25Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,900,1
2025-02-20T22:27:15Z,2025-02-20T22:27:21Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,5500,1
2024-12-07T12:48:04Z,2024-12-07T12:48:08Z,,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,SIDE,3700,1
2025-01-30T15:34:14Z,2025-01-30T15:34:37Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,22400,1
2025-02-26T07:56:14Z,2025-02-26T08:03:33Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,439400,10
2025-03-31T05:54:46Z,2025-03-31T06:07:08Z,226B133AC0FC463185E57561BF84791C,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,Personal Document,741500,4
2025-01-07T23:01:58Z,2025-01-07T23:05:42Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,223600,13
2025-05-08T21:04:32Z,2025-05-08T21:04:54Z,B002OSXNRI,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,E-Book,22000,9
2025-02-08T13:55:13Z,2025-02-08T13:55:36Z,B0B2L8CWD9,www.amazon.com,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191414928,E-Book,23400,4
2025-01-16T09:28:13Z,2025-01-16T09:50:42Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,1349300,12
2025-01-30T16:42:29Z,2025-01-30T16:42:30Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1200,1
2024-12-12T10:27:04Z,2024-12-12T10:27:08Z,B00MUFP1QG,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,4000,1
2025-01-30T16:45:32Z,2025-01-30T16:45:43Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,10900,1
Not Available,2025-03-21T16:31:42Z,1E923DA2BEF547EDA04AA579D23D96A3,,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,,Personal Document,,
2025-01-30T15:58:08Z,2025-01-30T15:58:24Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,15800,2
2025-03-23T12:37:07Z,2025-03-23T12:38:49Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,101500,7
2025-02-04T19:05:33Z,2025-02-04T20:17:32Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,4318900,1
2025-03-20T21:33:29Z,2025-03-20T21:33:35Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,6100,1
2025-01-13T09:55:06Z,2025-01-13T09:56:46Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,100100,1
2025-01-30T16:45:49Z,2025-01-30T16:45:51Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,2300,1
2024-12-10T09:37:34Z,2024-12-10T09:56:54Z,B0D5JLH3RJ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,1160200,20
2025-02-18T15:37:17Z,2025-02-18T15:53:05Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,947900,12
2025-01-30T15:37:57Z,2025-01-30T15:38:18Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,20600,9
2025-01-23T09:43:45Z,2025-01-23T09:46:38Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,172500,1
2025-02-25T21:35:08Z,2025-02-25T21:36:08Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,59500,3
2024-12-09T09:12:37Z,2024-12-09T09:12:42Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191414688,E-Book,5100,1
2025-01-21T08:41:02Z,2025-01-21T08:41:03Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1000,1
2025-03-18T02:36:09Z,2025-03-18T02:36:13Z,D9A72D3425174F1287CC791716BC074F,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,Personal Document,3600,1
2025-01-31T10:36:41Z,2025-01-31T11:15:45Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,2344100,1
2025-01-20T05:34:01Z,2025-01-20T05:34:10Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,8700,1
2025-03-23T15:26:00Z,2025-03-23T15:35:11Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,550700,2
2024-12-29T12:09:56Z,2024-12-29T12:19:56Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,600000,1
2025-05-07T03:57:23Z,2025-05-07T04:29:38Z,73A796BDD6EF4375A531DBB4A9113875,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,1934900,36
2025-02-07T14:27:03Z,2025-02-07T14:45:42Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,1118900,6
2024-12-09T09:09:40Z,2024-12-09T09:13:49Z,B0CYBXTKJJ,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book Sample,248300,11
2025-03-23T16:47:14Z,2025-03-23T16:48:40Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,86100,1
Not Available,2025-05-08T21:02:17Z,73A796BDD6EF4375A531DBB4A9113875,,www.amazon.com,Kindle E-reader,G093KM05425503M5,,Personal Document,,
2025-02-06T07:40:37Z,2025-02-06T07:43:09Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,152500,2
2025-02-06T09:31:02Z,2025-02-06T09:45:50Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,888100,19
2025-01-31T18:02:55Z,2025-01-31T18:17:41Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,885800,1
2025-01-30T15:50:35Z,2025-01-30T15:50:56Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,20900,2
2024-11-28T01:58:21Z,2024-11-28T01:59:27Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191414672,E-Book,66100,2
2025-01-30T15:47:41Z,2025-01-30T15:47:53Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,11800,2
2024-12-09T21:37:40Z,2024-12-09T21:38:03Z,B0D5JLH3RJ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,22600,1
2024-12-08T08:07:25Z,2024-12-08T08:25:23Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,1077700,29
2025-03-23T16:10:42Z,2025-03-23T16:10:47Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,5500,1
2025-03-23T16:58:57Z,2025-03-23T16:59:03Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,6500,1
2025-02-20T06:33:21Z,2025-02-20T06:34:40Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,79500,2
2025-03-23T17:06:37Z,2025-03-23T17:06:40Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,3000,1
2025-01-30T15:39:14Z,2025-01-30T15:39:47Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,33000,5
2024-11-29T16:06:21Z,2024-11-29T16:06:33Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,12000,7
Not Available,2025-05-05T19:18:12Z,605CB454B77F4D3B94AA0CABC0C1C315,,www.amazon.com,Kindle E-reader,G093KM05425503M5,,Personal Document,,
2025-05-06T13:14:10Z,2025-05-06T13:14:14Z,73A796BDD6EF4375A531DBB4A9113875,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,4600,1
2024-11-28T02:16:22Z,2024-11-28T02:16:23Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191414672,E-Book,1700,1
2025-02-03T11:14:44Z,2025-02-03T11:15:41Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,56500,1
2025-01-30T16:38:38Z,2025-01-30T16:39:17Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,39400,12
2024-12-03T10:51:52Z,2024-12-03T11:01:55Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,602200,1
2025-03-23T15:45:45Z,2025-03-23T15:46:04Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,19000,1
2024-12-07T12:47:59Z,2024-12-07T12:48:03Z,,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,SIDE,3900,1
2025-02-16T21:29:32Z,2025-02-16T21:29:58Z,B07FS25XTW,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,25500,1
2025-02-17T22:23:35Z,2025-02-17T22:32:41Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,546400,12
2025-01-14T11:28:20Z,2025-01-14T11:42:38Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,857400,7
Not Available,2025-03-23T19:28:57Z,D99D878063A446FB907733B911E2C257,,www.amazon.com,Kindle E-reader,G093KM05425503M5,,Personal Document,,
2025-02-08T08:32:44Z,2025-02-08T08:33:08Z,B07FS25XTW,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,24600,1
2025-01-30T20:32:27Z,2025-01-30T20:32:32Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,5400,1
2025-02-18T16:24:34Z,2025-02-18T16:34:34Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,599700,1
2025-03-20T21:36:40Z,2025-03-20T21:39:12Z,226B133AC0FC463185E57561BF84791C,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,Personal Document,151500,35
2025-02-01T23:27:00Z,2025-02-01T23:27:22Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,21700,1
2025-02-01T15:50:37Z,2025-02-01T17:37:00Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,6382200,1
2025-03-23T16:49:41Z,2025-03-23T16:49:48Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,6900,1
2025-03-23T12:07:37Z,2025-03-23T12:08:10Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,33300,2
2025-05-06T14:11:21Z,2025-05-06T14:24:54Z,B0C5879F526A41B087D19B2C20C6E531,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,812900,28
2025-02-26T08:22:27Z,2025-02-26T08:34:28Z,B09R8WZXJ8,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,721100,15
2025-03-23T11:50:02Z,2025-03-23T11:51:26Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,83600,1
Not Available,2025-03-19T01:04:49Z,226B133AC0FC463185E57561BF84791C,,www.amazon.com,Kindle E-reader,G093KM05425503M5,,Personal Document,,
2025-02-06T20:16:25Z,2025-02-06T20:16:35Z,B09HZ2JM6G,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,9700,1
2025-03-23T12:31:02Z,2025-03-23T12:32:01Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,59000,33
2025-03-06T09:04:03Z,2025-03-06T09:10:04Z,B08GJVLGGX,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,360700,7
2025-02-07T11:43:48Z,2025-02-07T11:46:37Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,168400,4
2025-05-06T12:08:42Z,2025-05-06T12:08:46Z,B0C5879F526A41B087D19B2C20C6E531,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,3600,1
2025-01-30T16:57:11Z,2025-01-30T16:57:33Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,22100,4
2025-03-16T15:36:28Z,2025-03-16T15:36:37Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,9000,1
2025-03-09T21:38:15Z,2025-03-09T21:38:19Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,3900,1
2025-02-27T11:04:01Z,2025-02-27T11:04:21Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,20200,1
2024-12-05T18:48:03Z,2024-12-05T18:48:56Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,52300,3
2025-02-20T22:30:07Z,2025-02-20T22:44:49Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,881500,6
2025-01-30T20:04:54Z,2025-01-30T20:04:55Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1500,2
2025-02-21T12:47:24Z,2025-02-21T12:47:44Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,19800,1
2025-01-30T15:49:53Z,2025-01-30T15:50:19Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,25800,2
2025-02-25T07:46:56Z,2025-02-25T07:47:15Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,19400,1
2025-03-06T11:05:37Z,2025-03-06T11:05:43Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,5400,1
2025-02-19T04:02:36Z,2025-02-19T04:12:55Z,B0BD5V6FM2,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,619100,53
2025-03-22T17:25:09Z,2025-03-22T17:26:31Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,82300,3
2025-03-23T15:14:06Z,2025-03-23T15:20:09Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,362900,3
2025-02-04T15:53:06Z,2025-02-04T16:24:41Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1895700,1
2024-12-12T12:00:12Z,2024-12-12T12:00:15Z,B00MUFP1QG,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,2200,1
2025-01-13T11:48:52Z,2025-01-13T11:49:47Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,54500,1
2025-01-30T15:45:25Z,2025-01-30T15:45:45Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,20100,2
2025-01-15T09:00:47Z,2025-01-15T09:07:05Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,377900,1
2024-12-11T14:32:46Z,2024-12-11T14:32:58Z,B00MUFP1QG,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,11900,3
2024-12-22T17:18:09Z,2024-12-22T17:35:59Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,1069400,24
2025-01-30T16:39:35Z,2025-01-30T16:39:46Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,11800,2
2025-03-23T19:28:32Z,2025-03-23T19:28:57Z,D99D878063A446FB907733B911E2C257,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,Personal Document,25100,13
2025-01-21T08:43:14Z,2025-01-21T08:48:55Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,341100,2
2025-05-06T15:06:31Z,2025-05-06T15:07:11Z,CBDF7364B33944479B6871B680697E65,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,40600,32
2025-03-19T17:05:46Z,2025-03-19T17:13:38Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,472200,94
2025-02-16T23:58:27Z,2025-02-16T23:58:36Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,8100,1
2025-03-23T16:37:33Z,2025-03-23T16:41:04Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,210400,4
2025-02-08T08:18:11Z,2025-02-08T08:18:19Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,7700,1
2025-02-20T22:16:33Z,2025-02-20T22:16:39Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,5700,1
2024-12-07T01:04:09Z,2024-12-07T01:04:18Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,8400,3
2025-02-02T13:26:28Z,2025-02-02T13:30:24Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,236300,1
2025-01-30T15:29:11Z,2025-01-30T15:29:27Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,15300,1
2025-01-30T16:47:37Z,2025-01-30T16:48:03Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,26100,3
2025-01-24T05:16:41Z,2025-01-24T05:26:41Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,599800,1
2025-01-17T03:54:26Z,2025-01-17T03:54:48Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,22500,2
2025-06-03T05:58:50Z,2025-06-03T06:05:57Z,EA9A179BAD4D4466B1E597489FFC099C,,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191415946,Personal Document,426600,2
